Spotify ID,Title,Artists,Year,Rank,Genres,Acousticness,Energy,Instrumentalness,Key,Liveness,Loudness,Mode,Speechiness,Tempo,Time Signature,Valence,Top 50
45S5WTQEGOB1VHr1Q4FuPl,Golden,Kiiara,2016,52,pop,0.21,0.838,0.000131,4,0.131,-5.257,0,0.0557,139.863,4,0.254,1
43PuMrRfbyyuz4QpZ3oAwN,Exchange,Bryson Tiller,2016,53,"kentucky hip hop, pop, pop rap, r&b, rap, trap",0.107,0.433,0,6,0.135,-10.598,1,0.185,160.108,4,0.276,1
5NQbUaeTEOGdD6hHcre0dZ,679 (feat. Remy Boyz),Fetty Wap Featuring Remy Boyz,2015,21,"new jersey rap, pop rap, rap, southern hip hop, trap",0.00256,0.717,0,7,0.625,-5.738,1,0.318,190.05,4,0.603,0
0PJIbOdMs3bd5AT8liULMQ,oui,Jeremih,2016,55,"chicago rap, dance pop, hip hop, pop, pop rap, r&b, southern hip hop, trap, urban contemporary",0.213,0.724,0,5,0.112,-3.724,1,0.0964,78.521,5,0.604,1
1LoriJC05IrHIDwj3q0KC1,Hands To Myself,Selena Gomez,2016,56,"dance pop, pop, post-teen pop",0.0147,0.499,2.44E-06,5,0.342,-7.161,0,0.118,111.016,4,0.466,1
0wdKiSBUT7aZkXUIdJWcwC,2 Phones,Kevin Gates,2016,57,"baton rouge rap, pop rap, rap, southern hip hop, trap",0.157,0.681,0,7,0.189,-5.267,0,0.358,121.918,4,0.554,1
7MXVkk9YMctZqd1Srtv4MB,Starboy,The Weeknd Featuring Daft Punk,2016,58,"canadian contemporary r&b, canadian pop, pop, electro, filter house",0.141,0.587,6.35E-06,7,0.137,-7.015,1,0.276,186.003,4,0.486,1
5WI2ltQIdwgzf1SNE76JyR,Never Be Like You (feat. Kai),Flume Featuring Kai,2016,60,"australian dance, australian electropop, australian indie, downtempo, edm",0.453,0.557,0,0,0.152,-5.476,1,0.0602,115.058,4,0.296,1
25KybV9BOUlvcnv7nN3Pyo,In The Night,The Weeknd,2016,61,"canadian contemporary r&b, canadian pop, pop",0.0796,0.68,0,7,0.0465,-4.993,1,0.0714,168.022,3,0.539,1
3yXFcbGxFn2au5q3pShkAe,Me Too,Meghan Trainor,2016,62,"baton rouge rap, pop rap, rap, southern hip hop, trap",0.152,0.605,0,7,0.642,-5.002,1,0.296,139.233,4,0.36,1
70eDxAyAraNTiD6lx2ZEnH,Ex's & Oh's,Elle King,2015,73,modern blues rock,0.0183,0.921,0,7,0.0576,-2.882,1,0.085,139.988,4,0.446,1
5kNe7PE09d6Kvw5pAsx23n,Die A Happy Man,Thomas Rhett,2016,64,"contemporary country, country, country road, modern country rock",0.418,0.389,1.39E-06,2,0.116,-9.245,1,0.0349,166.052,4,0.4,1
6eT7xZZlB2mwyzJ2sUKG6w,White Iverson,Post Malone,2016,65,"dfw rap, melodic rap, rap",0.233,0.562,0,7,0.0816,-7.678,1,0.0352,130.098,4,0.309,1
7BKLCZ1jbUBVqRi2FVlTVw,Closer,The Chainsmokers Featuring Halsey,2016,10,"pop, electropop, dance pop",0.414,0.524,0,8,0.111,-5.599,1,0.0338,95.01,4,0.661,0
7lGKEWMXVWWTt3X71Bv44I,Unsteady,X Ambassadors,2016,67,"modern alternative rock, modern rock, pop, pop rap, pop rock, rock, stomp pop",0.178,0.665,0.000732,0,0.116,-6.169,1,0.0644,117.055,4,0.199,1
4dASQiO1Eoo3RJvt74FtXB,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)","Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",2016,68,"pop, modern rock, hip hop, pop rap, southern hip hop, rap, rock, trap",0.255,0.786,0,9,0.65,-4.378,0,0.317,169.021,4,0.739,1
09CtPGIpYB4BrO8qb1RGsF,Sorry,Justin Bieber,2016,2,"canadian pop, pop",0.0797,0.76,0,0,0.299,-3.669,0,0.045,99.945,4,0.41,0
22VdIZQfgXJea34mQxlt81,Can't Feel My Face,The Weeknd,2015,12,"canadian contemporary r&b, canadian pop, pop",0.113,0.769,0,9,0.105,-5.526,0,0.0425,107.949,4,0.583,0
3RiPr603aXAoi4GHyXx0uy,Hymn for the Weekend,Coldplay,2016,73,"permanent wave, pop",0.211,0.693,6.92E-06,0,0.325,-6.487,0,0.0377,90.027,4,0.412,1
6VoIBz0VhCyz7OdEoRYDiA,Say It Ain't So,Tory Lanez,2016,74,"alternative rock, modern power pop, modern rock, permanent wave, rock",0.00737,0.551,1.82E-05,3,0.07,-7.136,1,0.0352,151.779,4,0.453,1
1wHZx0LgzFHyeIZkUydNXq,Antidote,Travis Scott,2016,75,"rap, slap house",0.00767,0.526,0.000148,1,0.124,-5.046,1,0.032,131.05,4,0.131,1
4h0zU3O9R5xzuTmNO7dNDU,Lost Boy,Ruth B,2016,76,"alt z, canadian contemporary r&b, canadian pop, pop, post-teen pop",0.965,0.0565,0,7,0.0889,-15.099,1,0.0534,123.994,4,0.348,1
0EGuSSpuu9wmHCtvb4PdLO,"Sit Still, Look Pretty",Daya,2016,78,"alt z, dance pop, edm, electropop, pop, pop dance, post-teen pop, tropical house",0.14,0.74,0,2,0.106,-4.081,1,0.274,182.105,4,0.543,1
2JvzF1RMd7lE3KmFlsyZD8,MIDDLE CHILD,DJ Snake Featuring Bipolar Sunshine,2016,80,"conscious hip hop, hip hop, north carolina hip hop, rap",0.149,0.364,0,8,0.271,-11.713,1,0.276,123.984,4,0.463,1
5lXY6PTuWXOludKy4zDQwM,On My Mind,Ellie Goulding,2016,81,"edm, electro house, house",0.00165,0.731,0.633,7,0.217,-6.574,1,0.0409,123.026,4,0.635,1
7GgWAITsYJaRM3r50rfh5w,When We Were Young,Adele,2016,83,"british soul, pop, pop soul, uk pop",0.303,0.595,0,3,0.095,-5.936,1,0.0496,144.361,4,0.265,1
0uyZ5ckiIUbFZd3P6RWmrj,Hide Away,Daya,2016,84,"alt z, dance pop, edm, electropop, pop, pop dance, post-teen pop, tropical house",0.23,0.8,1.99E-06,11,0.0734,-4.714,0,0.0846,95.018,4,0.464,1
1Lim1Py7xBgbAkAys3AGAG,Lean On,Major Lazer & DJ Snake Featuring MO,2015,16,"pop, pop rap, edm, dance pop, tropical house, pop dance",0.00346,0.809,0.00123,7,0.565,-3.081,0,0.0625,98.007,4,0.274,0
2GyA33q5rti5IxkMQemRDH,I Know What You Did Last Summer,Shawn Mendes & Camila Cabello,2016,86,"pop, dance pop",0.102,0.761,0,9,0.147,-4.582,0,0.0876,113.939,4,0.743,1
5RIVoVdkDLEygELLCniZFr,Watch Me (Whip / Nae Nae),Silento,2015,8,"chicago bop, pinoy hip hop",0.247,0.759,0,8,0.321,-8.541,1,0.121,140.01,4,0.962,0
6dlpABcXrQKRU9G00i6Zba,Back To Sleep,Chris Brown,2016,89,"dance pop, pop, pop rap, r&b, rap",0.0424,0.646,0,9,0.0888,-5.483,0,0.243,92.981,4,0.721,1
2DQ1ITjI0YoLFzuADN1ZBW,No Limit,Usher Featuring Young Thug,2016,90,"pop, hip hop, pop rap, rap",0.0117,0.771,0,1,0.0853,-3.791,1,0.244,175.957,4,0.405,1
376KnY4TrgBITxjlnbnmIy,Cut It (feat. Young Dolph),O.T. Genasis Featuring Young Dolph,2016,91,"southern hip hop, rap, gangster rap, trap",0.135,0.673,0,7,0.292,-4.184,1,0.0932,130,4,0.231,1
10I3CmmwT0BkOVhduDy53o,Really Really,Kevin Gates,2016,92,"baton rouge rap, pop rap, rap, southern hip hop, trap",0.00427,0.666,0,0,0.127,-6.055,1,0.0916,118.97,4,0.278,1
7nD9nN3jord9wWcfW3Gkcm,All In My Head (Flex) (feat. Fetty Wap),Fifth Harmony Featuring Fetty Wap,2016,93,"dance pop, girl group, pop, post-teen pop, talent show, viral pop, new jersey rap, pop rap, rap, southern hip hop, trap",0.023,0.791,0,0,0.0526,-5.194,0,0.053,95.04,4,0.755,1
4Ce37cRWvM1vIGGynKcs22,Starving,Hailee Steinfeld & Grey Featuring Zedd,2016,94,"pop, dance pop",0.378,0.616,0,4,0.105,-4.238,1,0.0645,99.962,4,0.508,1
69uxyAqqPIsUyTO8txoP2M,Adventure of a Lifetime,Coldplay,2016,95,"permanent wave, pop",0.00205,0.924,0.000175,7,0.149,-3.887,1,0.036,111.995,4,0.53,1
4Pn0JlCUusD2QHjADuOzuV,Humble And Kind,Tim McGraw,2016,96,"contemporary country, country, country road",0.679,0.48,2.28E-06,11,0.12,-7.31,1,0.0282,100.956,3,0.137,1
6VwBbL8CzPiC4QV66ay7oR,Wicked Games,Future,2016,97,"canadian contemporary r&b, canadian pop, pop",0.00959,0.591,5.27E-06,9,0.325,-5.197,1,0.0309,114.078,4,0.326,1
3NJG6vMH1ZsectZkocMEm0,Tiimmy Turner,Desiigner,2016,98,"pop rap, rap, trap, viral trap",0.174,0.725,0,6,0.0786,-3.054,1,0.0393,122.803,4,0.304,1
7KA4W4McWYRpgf0fWsJZWB,See You Again (feat. Kali Uchis),Wiz Khalifa Featuring Charlie Puth,2015,3,"hip hop, rap, colombian pop, pop",0.371,0.559,7.49E-06,6,0.109,-9.222,1,0.0959,78.558,4,0.62,0
0tgVpDi06FyKpA1z0VMD4v,Perfect,One Direction,2016,100,"pop, uk pop",0.163,0.448,0,8,0.106,-6.312,1,0.0232,95.05,3,0.168,1
7qiZfU4dY1lWllzX7mPBI3,Shape of You,Ed Sheeran,2017,1,"pop, uk pop",0.581,0.652,0,1,0.0931,-3.183,0,0.0802,95.977,4,0.931,0
6habFhsOp2NvshLv26DqMb,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,2017,2,latin,0.198,0.797,0,2,0.067,-4.787,1,0.153,177.928,4,0.839,0
0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,Bruno Mars,2017,3,"dance pop, pop",0.013,0.56,0,1,0.0944,-4.961,1,0.0406,134.066,4,0.86,0
7KXjTSCq5nL1LoYtL7XAwS,HUMBLE.,Kendrick Lamar,2017,4,"conscious hip hop, hip hop, rap, west coast rap",0.000282,0.621,5.39E-05,1,0.0958,-6.638,0,0.102,150.011,4,0.421,0
6RUKPb4LETWmmr3iAEQktW,Something Just Like This,The Chainsmokers & Coldplay,2017,5,pop,0.0498,0.635,1.44E-05,11,0.164,-6.769,0,0.0317,103.019,4,0.446,0
4Km5HrUvYTaSUfiSGPJeQR,Bad and Boujee (feat. Lil Uzi Vert),Migos Featuring Lil Uzi Vert,2017,6,"rap, trap",0.061,0.665,0,11,0.123,-5.313,1,0.244,127.076,4,0.175,0
7BKLCZ1jbUBVqRi2FVlTVw,Closer,The Chainsmokers Featuring Halsey,2016,10,"pop, electropop, dance pop",0.414,0.524,0,8,0.111,-5.599,1,0.0338,95.01,4,0.661,0
7mldq42yDuxiUNn08nvzHO,Body Like A Back Road,Sam Hunt,2017,8,"contemporary country, country pop",0.447,0.458,0,5,0.136,-7.225,1,0.0311,98.938,4,0.661,0
0pqnGHJpmpxLKifKRmU6WP,Believer,Imagine Dragons,2017,9,"modern rock, pop, rock",0.0622,0.78,0,10,0.081,-4.374,0,0.128,124.949,4,0.666,0
3a1lNhkSLSkpJE4MSHpDu9,Congratulations,Post Malone Featuring Quavo,2017,10,"melodic rap, rap",0.215,0.804,0,6,0.253,-4.183,1,0.0363,123.146,4,0.492,0
5uCax9HTNlzGybIStD3vDh,Say You Won't Let Go,James Arthur,2017,11,"pop, talent show, uk pop",0.695,0.557,0,10,0.0902,-7.398,1,0.059,85.043,4,0.494,0
1jYiIOC5d6soxkJP81fxq2,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne",2017,12,"pop, hip hop, pop rap, southern hip hop, rap, trap",0.0533,0.667,0,7,0.134,-4.267,1,0.0367,80.984,4,0.817,0
7GX5flRQZVHRAGd6B4TmDO,XO Tour Llif3,Lil Uzi Vert,2017,13,"melodic rap, philly rap, rap, trap",0.00264,0.75,0,11,0.109,-6.366,0,0.231,155.096,4,0.401,0
0VgkVdmE4gld66l8iyGjgx,Mask Off,Future,2017,14,"atl hip hop, pop rap, rap, southern hip hop, trap",0.0102,0.434,0.0219,2,0.165,-8.795,1,0.431,150.062,4,0.281,0
3B54sVLJ402zGa6Xm4YGNe,Unforgettable,French Montana Featuring Swae Lee,2017,15,trap,0.0293,0.769,0.0101,6,0.104,-5.043,1,0.123,97.985,4,0.733,0
6b8Be6ljOzmkOmFslEb23P,24K Magic,Bruno Mars,2017,16,"dance pop, pop",0.034,0.803,0,1,0.153,-4.282,1,0.0797,106.97,4,0.632,0
45XhKYRRkyeqoW3teSOkCM,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled Featuring Rihanna & Bryson Tiller,2017,18,"pop, pop rap, rap, trap",0.0287,0.681,0,8,0.126,-3.089,1,0.0778,97.621,4,0.619,0
6fujklziTHa8uoM5OQSfIo,Black Beatles,Rae Sremmurd Featuring Gucci Mane,2017,19,"hip hop, pop rap, southern hip hop, rap, trap",0.142,0.632,0,0,0.128,-6.163,1,0.0649,145.926,4,0.355,0
7MXVkk9YMctZqd1Srtv4MB,Starboy,The Weeknd Featuring Daft Punk,2016,58,"canadian contemporary r&b, canadian pop, pop, electro, filter house",0.141,0.587,6.35E-06,7,0.137,-7.015,1,0.276,186.003,4,0.486,1
152lZdxL1OR0ZMW6KquMif,Location,Khalid,2017,21,"pop, pop r&b",0.33,0.449,0.000162,1,0.0898,-11.462,0,0.425,80.126,4,0.326,0
5cF0dROlMOK5uNZtivgu50,Attention,Charlie Puth,2017,22,"dance pop, pop, viral pop",0.109,0.613,2.33E-05,3,0.134,-4.586,0,0.0542,100.066,4,0.797,0
7JJmb5XwzOO8jgpou264Ml,There's Nothing Holdin' Me Back,Shawn Mendes,2017,23,"canadian pop, dance pop, pop, viral pop",0.38,0.813,0,11,0.0779,-4.063,0,0.0554,121.998,4,0.969,0
0wXuerDYiBnERgIpbb3JBR,Redbone,Childish Gambino,2017,25,"atl hip hop, hip hop, pop rap, rap",0.167,0.347,0.00951,1,0.103,-11.174,1,0.121,160.143,4,0.572,0
2EEeOnHehOozLq4aS0n6SL,iSpy (feat. Lil Yachty),KYLE Featuring Lil Yachty,2017,28,rap,0.378,0.653,0,7,0.229,-6.745,1,0.289,75.016,4,0.672,0
7vu0JkJh0ldukEYbTVcqd0,Issues,Julia Michaels,2017,29,"alt z, dance pop, electropop, pop, post-teen pop",0.401,0.415,0,8,0.0616,-6.852,1,0.0639,114.145,4,0.455,0
0prNGof3XqfTvNDxHonvdK,Scars To Your Beautiful,Alessia Cara,2017,30,"canadian contemporary r&b, canadian pop, dance pop, electropop, pop, post-teen pop",0.0285,0.739,0,0,0.111,-5.74,1,0.129,97.085,4,0.451,0
5tz69p7tJuGPeMGwNTxYuV,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,2017,31,pop,0.569,0.574,0,5,0.19,-7.788,0,0.0479,100.023,4,0.357,0
2cOUlop2ZakjOKe4WinesN,Slow Hands,Niall Horan,2017,32,"dance pop, pop, post-teen pop",0.011,0.425,0,0,0.055,-6.648,1,0.0464,85.896,4,0.848,0
5oO3drDxtziYU2H1X23ZIp,Love On The Brain,Rihanna,2017,33,"barbadian pop, dance pop, pop, pop rap, urban contemporary",0.0717,0.637,1.08E-05,4,0.0789,-4.83,0,0.0471,172.006,3,0.378,0
3dhjNA0jGA8vHBQ1VdD6vV,I Feel It Coming,The Weeknd Featuring Daft Punk,2017,34,"canadian contemporary r&b, canadian pop, pop, electro, filter house",0.428,0.819,0,0,0.0679,-5.946,0,0.118,92.987,4,0.585,0
0SGkqnVQo9KPytSri1H6cF,Bounce Back,Big Sean,2017,35,"detroit hip hop, hip hop, pop, pop rap, rap, southern hip hop, trap",0.106,0.575,0,1,0.129,-5.628,0,0.139,81.502,4,0.273,0
4Ro98RCK90oHqqSZUnTFq5,Strip That Down,Liam Payne Featuring Quavo,2017,36,"dance pop, pop, post-teen pop, atl hip hop, hip hop, melodic rap, pop rap, rap, southern hip hop, trap",0.22,0.497,0,6,0.0761,-5.484,1,0.0562,106.023,4,0.542,0
343YBumqHu19cGoGARUTsd,Fake Love,Drake,2017,37,"canadian hip hop, canadian pop, hip hop, rap, toronto rap",0.105,0.481,0,9,0.176,-9.35,0,0.287,134.007,4,0.613,0
1P17dC1amhFzptugyAO7Il,Look What You Made Me Do,Taylor Swift,2017,39,pop,0.204,0.709,1.41E-05,9,0.126,-6.471,0,0.123,128.07,4,0.506,0
6PCUP3dWmTjcTtXY02oFdT,Castle on the Hill,Ed Sheeran,2017,40,"pop, uk pop",0.0232,0.834,1.14E-05,2,0.14,-4.868,1,0.0989,135.007,4,0.471,0
1PSBzsahR2AKwLJgx8ehBj,Bad Things (with Camila Cabello),Machine Gun Kelly x Camila Cabello,2017,41,"ohio hip hop, pop rap, dance pop, pop, post-teen pop",0.214,0.691,0,2,0.185,-4.757,1,0.146,137.853,4,0.305,0
6tO5bxNnMuh1c3cziSpecA,Paris,The Chainsmokers,2017,42,"dark trap, new orleans rap, underground hip hop",0.0706,0.648,0.00636,7,0.0984,-6.188,1,0.0835,106.058,4,0.195,0
5knuzwU65gJK7IF5yJsuaW,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit Featuring Sean Paul & Anne-Marie,2017,44,"pop, dance pop, tropical house, pop dance",0.406,0.763,0,9,0.18,-4.068,0,0.0523,101.965,4,0.742,0
6QgjcU0zLnzq5OrUoSZ3OK,Feel It Still,Portugal. The Man,2017,45,"indie rock, modern alternative rock, modern rock, rock",0.0417,0.795,0.000113,1,0.0717,-5.115,0,0.0504,79.028,4,0.754,0
0lYBSQXN6rCTvUZvg9S0lU,Let Me Love You,DJ Snake Featuring Justin Bieber,2016,47,pop,0.0863,0.716,2.63E-05,8,0.135,-5.371,1,0.0349,99.988,4,0.163,0
1WkMMavIMc4JZ8cfMmxHkI,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,2016,9,"dance pop, pop",0.0106,0.832,0,0,0.0968,-5.72,1,0.0682,113.035,4,0.7,0
4ipnJyDU3Lq15qBAYNqlqK,Mi Gente,J Balvin & Willy William Featuring Beyonce,2017,50,"latin, reggaeton, reggaeton colombiano, trap latino, francoton",0.0179,0.687,1.17E-05,11,0.128,-4.818,0,0.0584,104.959,4,0.308,1
1zB4vmk8tFRmM9UULNzbLB,Thunder,Imagine Dragons,2017,51,"modern rock, pop, rock",0.00671,0.822,0.134,0,0.147,-4.833,1,0.0438,167.997,4,0.288,1
7KOlJ92bu51cltsD9KU5I7,T-Shirt,Migos,2017,52,"atl hip hop, pop rap, rap, trap",0.242,0.687,0,10,0.158,-3.744,0,0.217,139.023,4,0.486,1
4knL4iPxPOZjQzTUlELGSY,Rake It Up (feat. Nicki Minaj),Yo Gotti Featuring Nicki Minaj,2017,53,pop rap,0.022,0.444,0,1,0.137,-8.126,0,0.344,149.953,4,0.53,1
0AS63m1wHv9n4VVRizK6Hc,Mercy,"Kanye West, Big Sean, Pusha T, 2 Chainz",2012,27,"canadian pop, dance pop, pop, viral pop",0.125,0.662,0,11,0.111,-4.952,0,0.0827,148.128,4,0.356,0
4Q3N4Ct4zCuIHuZ65E3BD4,Tunnel Vision,Kodak Black,2017,55,"florida rap, hip hop, melodic rap, miami hip hop, rap, southern hip hop, trap",0.0576,0.489,9.91E-05,11,0.122,-7.724,0,0.294,171.853,4,0.231,1
7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch),Post Malone Featuring 21 Savage,2017,56,rap,0.247,0.69,0,11,0.101,-7.956,1,0.164,89.977,4,0.497,1
10M2Ex445zw585Ducldzkw,In Case You Didn't Know,Brett Young,2017,57,contemporary country,0.386,0.536,0,10,0.102,-7.306,1,0.0305,147.986,4,0.434,1
6i0V12jOa3mr6uu4WYhUBr,Heathens,twenty one pilots,2016,21,"modern rock, rock",0.0841,0.396,3.58E-05,4,0.105,-9.348,0,0.0286,90.024,4,0.548,0
7i2DJ88J7jQ8K7zqFX2fW8,Now Or Never,Halsey,2017,59,"dance pop, electropop, etherpop, indie poptimism, pop",0.107,0.585,1.11E-06,6,0.131,-4.861,0,0.0354,110.03,4,0.447,1
5hTpBe8h35rJ67eAWHQsJx,Caroline,Amine,2017,60,"hip hop, pop, portland hip hop, rap, underground hip hop",0.17,0.335,0,5,0.262,-10.179,0,0.505,120.04,4,0.707,1
0pSBuHjILhNEo55xK1zrRt,Rolex,Ayo & Teo,2017,61,"social media pop, trap",0.0837,0.886,0,1,0.266,-2.512,1,0.04,144.946,4,0.789,1
6HZILIRieu8S0iqY8kIKhj,DNA.,Kendrick Lamar,2017,62,"conscious hip hop, hip hop, rap, west coast rap",0.00454,0.523,0,1,0.0842,-6.664,1,0.357,139.913,4,0.422,1
6mapJIPnQ23RTAevUoE0DL,Swang,Rae Sremmurd,2017,64,"hip hop, melodic rap, mississippi hip hop, pop rap, rap, southern hip hop, trap",0.2,0.314,9.82E-06,8,0.1,-9.319,1,0.0581,139.992,4,0.166,1
5mCPDVBb16L4XQwDdbRUpz,Passionfruit,Drake,2017,65,"canadian hip hop, canadian pop, hip hop, rap, toronto rap",0.256,0.463,0.085,11,0.109,-11.377,1,0.0396,111.98,4,0.364,1
6SwRhMLwNqEi6alNPVG00n,LOYALTY. FEAT. RIHANNA.,Chris Brown Featuring Lil Wayne & French Montana Or Too $hort Or Tyga,2014,30,"conscious hip hop, hip hop, rap, west coast rap, barbadian pop, dance pop, pop, pop rap, urban contemporary",0.0265,0.535,0,9,0.2,-8.983,0,0.0573,110.684,4,0.419,0
0jdny0dhgjUwoIp5GkqEaA,Praying,Kesha,2017,67,"dance pop, electropop, pop, post-teen pop",0.489,0.39,0,10,0.111,-7.202,1,0.0322,73.415,4,0.303,1
6gBFPUFcJLzWGx4lenP6h2,goosebumps,Travis Scott,2017,68,"rap, slap house",0.0847,0.728,0,7,0.149,-3.37,1,0.0484,130.049,4,0.43,1
0qy5D3OJre7SPJNMOL9I71,Broccoli,D.R.A.M. Featuring Lil Yachty,2016,34,rap,0.236,0.525,0,8,0.057,-7.39,1,0.132,145.99,4,0.708,0
0nnwn7LWHCAu09jfuH1xTA,Slide,Calvin Harris Featuring Frank Ocean & Migos,2017,71,"alternative rock, neo mellow, permanent wave, pop rock, post-grunge, rock",0.00483,0.843,0,8,0.0404,-4.476,1,0.0374,112.423,4,0.481,1
7zVCrzzEJU7u24sbJPXA5W,What Ifs (feat. Lauren Alaina),Kane Brown Featuring Lauren Alaina,2017,72,"country road, contemporary country",0.00898,0.799,0,10,0.172,-4.603,1,0.0275,125.976,4,0.687,1
7qvxFz3JodM0A7xEM7k3YD,Chained To The Rhythm,Katy Perry Featuring Skip Marley,2017,73,"dance pop, pop, pop rap, post-teen pop, modern reggae",0.0814,0.8,0,0,0.199,-5.404,1,0.112,95.029,4,0.471,1
0LtOwyZoSNZKJWHqjzADpW,Feels Like We Only Go Backwards,"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean",2017,74,"australian psych, neo-psychedelic",0.0277,0.9,0.635,2,0.11,-2.352,0,0.0574,149.508,4,0.491,1
0SuLAslEMFZAXf0SwY7syi,All Time Low,Jon Bellion,2017,75,pop rap,0.0584,0.567,0,0,0.0933,-4.188,1,0.0828,90.246,4,0.505,1
3VlbOrM6nYPprVvzBZllE5,Too Good At Goodbyes,Drake Featuring Rihanna,2016,29,"dance pop, pop, uk pop",0.64,0.372,0,5,0.169,-8.237,1,0.0432,91.873,4,0.476,0
5Z3GHaZ6ec9bsiI5BenrbY,Young Dumb & Broke,Khalid,2017,78,"pop, pop r&b",0.199,0.539,1.66E-05,1,0.165,-6.351,1,0.0421,136.949,4,0.394,1
1e1JKLEDKP7hEQzJfNAgPl,Magnolia,Playboi Carti,2017,79,"atl hip hop, plugg, rap, trap",0.0114,0.582,0,11,0.35,-7.323,0,0.286,162.991,4,0.443,1
0q75NwOoFiARAVp4EXU4Bs,Love Galore (feat. Travis Scott),SZA Featuring Travis Scott,2017,80,rap,0.112,0.594,0,0,0.162,-6.2,1,0.0748,135.002,4,0.409,1
1f5cbQtDrykjarZVrShaDI,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie Featuring Kodak Black,2017,81,"melodic rap, rap, trap",0.501,0.81,0,5,0.117,-5.274,0,0.0568,129.014,4,0.814,1
4Ce37cRWvM1vIGGynKcs22,Starving,Hailee Steinfeld & Grey Featuring Zedd,2016,94,"pop, dance pop",0.378,0.616,0,4,0.105,-4.238,1,0.0645,99.962,4,0.508,1
5tFep7dXGd7vEJ668wTPux,Both (feat. Drake),Gucci Mane Featuring Drake,2017,83,"hip hop, rap",0.119,0.405,0.000118,7,0.0707,-7.509,0,0.225,139.976,4,0.344,1
0Qh38w01QRXK6KHIv0e3hb,What About Us,P!nk,2017,84,"dance pop, pop",0.0285,0.588,2.11E-06,1,0.0906,-6.177,1,0.0507,113.617,4,0.187,1
6kex4EBAj0WHXDKZMEJaaF,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign,2017,85,"pop, pop rap, dance pop",0.075,0.817,0,1,0.187,-3.862,1,0.109,98.064,4,0.782,1
6p8NuHm8uCGnn2Dtbtf7zE,Slippery (feat. Gucci Mane),Migos Featuring Gucci Mane,2017,86,"pop rap, rap, atl hip hop, trap",0.307,0.674,0,1,0.104,-5.662,0,0.264,141.967,4,0.741,1
5Ohxk2dO5COHF1krpoPigN,Sign of the Times,Harry Styles,2017,87,pop,0.0275,0.595,0,5,0.109,-4.63,1,0.0313,119.972,4,0.222,1
4jL6WWKFDqCOPo2hC3VhSS,Water Under the Bridge,Adele,2017,88,"british soul, pop, pop soul, uk pop",0.0142,0.833,5.40E-06,5,0.105,-6.503,0,0.0615,94.963,4,0.538,1
6cmm1LMvZdB5zsCwX5BjqE,Down,Marian Hill,2017,90,pop rap,0.0101,0.68,0,2,0.0821,-4.498,1,0.0286,132.012,4,0.728,1
5lNuqFVMca4vPupY10cH0J,No Promises (feat. Demi Lovato),Cheat Codes Featuring Demi Lovato,2017,91,"pop, dance pop",0.0572,0.619,0,10,0.105,-6.669,1,0.162,112.961,4,0.58,1
3QGsuHI8jO1Rx4JWLUh9jd,Treat You Better,Shawn Mendes,2016,28,"canadian pop, dance pop, pop, viral pop",0.106,0.819,0,10,0.107,-4.078,0,0.341,82.695,4,0.747,0
1XRgIKC5TPwo7nWGyKqgG0,I Get the Bag (feat. Migos),Gucci Mane Featuring Migos,2017,93,"pop rap, rap, atl hip hop, trap",0.0232,0.633,0.000343,11,0.0993,-5.475,1,0.168,139.948,4,0.425,1
2YMhrXQYKkm4kXLcXKKd5z,Small Town Boy,Dustin Lynch,2017,94,"contemporary country, country, country road, modern country rock",0.0251,0.743,0,9,0.359,-6.016,1,0.0287,72.997,4,0.673,1
1rfofaqEpACxVEHIZBJe6W,Havana (feat. Young Thug),Camila Cabello Featuring Young Thug,2017,96,"dance pop, pop, post-teen pop, atl hip hop, atl trap, gangster rap, melodic rap, pop rap, rap, trap",0.184,0.523,3.56E-05,2,0.132,-4.333,1,0.03,104.988,4,0.394,1
2j5hsQvApottzvTn4pFJWF,What Lovers Do (feat. SZA),Maroon 5 Featuring SZA,2017,97,pop,0.0788,0.597,5.66E-06,5,0.1,-5.131,0,0.0611,110.001,4,0.419,1
7floNISpH8VF4z4459Qo18,Look At Me!,XXXTENTACION,2017,99,"emo rap, miami hip hop",0.259,0.726,0,1,0.0976,-6.405,1,0.282,139.059,4,0.349,1
